id,airline_iata,airline_icao,flight_iata,flight_icao,flight_number,dep_iata,dep_icao,dep_terminal,dep_gate,dep_time,dep_time_utc,dep_estimated,dep_estimated_utc,dep_actual,dep_actual_utc,arr_iata,arr_icao,arr_terminal,arr_gate,arr_baggage,arr_time,arr_time_utc,cs_airline_iata,cs_flight_number,cs_flight_iata,status,duration,delayed,dep_delayed,arr_delayed,aircraft_icao,arr_time_ts,dep_time_ts,dep_estimated_ts,dep_actual_ts,departure,arrivals,arr_estimated,arr_estimated_ts,arr_estimated_utc,arr_actual,arr_actual_ts,arr_actual_utc
0,FR,RYR,FR6488,RYR6488,6488,LIS,LPPT,2,,2022-11-08 17:20,2022-11-08 17:20,2022-11-08 17:15,2022-11-08 17:15,2022-11-08 17:15,2022-11-08 17:15,TER,LPLA,,203.0,,2022-11-08 19:00,2022-11-08 20:00,,,,landed,160,,,,,1667937600,1667928000,1667927700.0,1667927700.0,Lisbon Humberto Delgado Airport,Lajes Field,,,,,,
1,SP,SAT,SP408,SAT408,408,PDL,LPPD,T1,,2022-11-08 20:00,2022-11-08 21:00,,,,,TER,LPLA,,,,2022-11-08 20:40,2022-11-08 21:40,,,,scheduled,40,,,,,1667943600,1667941200,,,Ponta Delgada-Joao Paulo II Airport,Lajes Field,,,,,,
2,FR,RYR,FR6489,RYR6489,6489,TER,LPLA,,,2022-11-08 19:35,2022-11-08 20:35,,,,,LIS,LPPT,1.0,,,2022-11-08 22:55,2022-11-08 22:55,,,,active,140,14.0,,14.0,B738,1667948100,1667939700,,,Lajes Field,Lisbon Humberto Delgado Airport,2022-11-08 23:09,1667948940.0,2022-11-08 23:09,,,
3,NT,IBB,NT933,IBB933,933,PXO,LPPS,T1,,2022-11-08 19:30,2022-11-08 19:30,2022-11-08 19:12,2022-11-08 19:12,2022-11-08 19:12,2022-11-08 19:12,FNC,LPMA,T1,,,2022-11-08 19:55,2022-11-08 19:55,,,,landed,25,,,,,1667937300,1667935800,1667934720.0,1667934720.0,Porto Santo Airport,Madeira Airport,2022-11-08 19:28,1667935680.0,2022-11-08 19:28,2022-11-08 19:28,1667935680.0,2022-11-08 19:28
4,S4,RZO,S47933,RZO7933,7933,PXO,LPPS,T1,,2022-11-08 19:30,2022-11-08 19:30,2022-11-08 19:12,2022-11-08 19:12,2022-11-08 19:12,2022-11-08 19:12,FNC,LPMA,T1,,,2022-11-08 19:55,2022-11-08 19:55,NT,933.0,NT933,landed,25,,,,,1667937300,1667935800,1667934720.0,1667934720.0,Porto Santo Airport,Madeira Airport,2022-11-08 19:28,1667935680.0,2022-11-08 19:28,2022-11-08 19:28,1667935680.0,2022-11-08 19:28
5,FR,RYR,FR6051,RYR6051,6051,OPO,LPPR,,,2022-11-08 17:40,2022-11-08 17:40,2022-11-08 17:37,2022-11-08 17:37,2022-11-08 17:37,2022-11-08 17:37,FNC,LPMA,T1,17,,2022-11-08 19:45,2022-11-08 19:45,,,,landed,125,,,,,1667936700,1667929200,1667929020.0,1667929020.0,Francisco de Sa Carneiro Airport,Madeira Airport,2022-11-08 19:34,1667936040.0,2022-11-08 19:34,2022-11-08 19:34,1667936040.0,2022-11-08 19:34
6,AD,AZU,AD7491,AZU7491,7491,LIS,LPPT,1,,2022-11-08 18:40,2022-11-08 18:40,2022-11-08 19:05,2022-11-08 19:05,2022-11-08 19:05,2022-11-08 19:05,FNC,LPMA,T1,,,2022-11-08 20:25,2022-11-08 20:25,TP,1691.0,TP1691,landed,105,,,,,1667939100,1667932800,1667934300.0,1667934300.0,Lisbon Humberto Delgado Airport,Madeira Airport,,,,,,
7,BT,BTI,BT5302,BTI5302,5302,LIS,LPPT,1,,2022-11-08 18:40,2022-11-08 18:40,2022-11-08 19:05,2022-11-08 19:05,2022-11-08 19:05,2022-11-08 19:05,FNC,LPMA,T1,,,2022-11-08 20:25,2022-11-08 20:25,TP,1691.0,TP1691,landed,105,,,,,1667939100,1667932800,1667934300.0,1667934300.0,Lisbon Humberto Delgado Airport,Madeira Airport,,,,,,
8,EK,UAE,EK4779,UAE4779,4779,LIS,LPPT,1,,2022-11-08 18:40,2022-11-08 18:40,2022-11-08 19:05,2022-11-08 19:05,2022-11-08 19:05,2022-11-08 19:05,FNC,LPMA,T1,,,2022-11-08 20:25,2022-11-08 20:25,TP,1691.0,TP1691,landed,105,,,,,1667939100,1667932800,1667934300.0,1667934300.0,Lisbon Humberto Delgado Airport,Madeira Airport,,,,,,
9,LH,DLH,LH6950,DLH6950,6950,LIS,LPPT,1,,2022-11-08 18:40,2022-11-08 18:40,2022-11-08 19:05,2022-11-08 19:05,2022-11-08 19:05,2022-11-08 19:05,FNC,LPMA,T1,,,2022-11-08 20:25,2022-11-08 20:25,TP,1691.0,TP1691,landed,105,,,,,1667939100,1667932800,1667934300.0,1667934300.0,Lisbon Humberto Delgado Airport,Madeira Airport,,,,,,
10,S4,RZO,S48025,RZO8025,8025,LIS,LPPT,1,,2022-11-08 18:40,2022-11-08 18:40,2022-11-08 19:05,2022-11-08 19:05,2022-11-08 19:05,2022-11-08 19:05,FNC,LPMA,T1,,,2022-11-08 20:25,2022-11-08 20:25,TP,1691.0,TP1691,landed,105,,,,,1667939100,1667932800,1667934300.0,1667934300.0,Lisbon Humberto Delgado Airport,Madeira Airport,,,,,,
11,TK,THY,TK8106,THY8106,8106,LIS,LPPT,1,,2022-11-08 18:40,2022-11-08 18:40,2022-11-08 19:05,2022-11-08 19:05,2022-11-08 19:05,2022-11-08 19:05,FNC,LPMA,T1,,,2022-11-08 20:25,2022-11-08 20:25,TP,1691.0,TP1691,landed,105,,,,,1667939100,1667932800,1667934300.0,1667934300.0,Lisbon Humberto Delgado Airport,Madeira Airport,,,,,,
12,TP,TAP,TP1691,TAP1691,1691,LIS,LPPT,1,,2022-11-08 18:40,2022-11-08 18:40,2022-11-08 19:05,2022-11-08 19:05,2022-11-08 19:05,2022-11-08 19:05,FNC,LPMA,T1,,,2022-11-08 20:25,2022-11-08 20:25,,,,landed,105,,,,,1667939100,1667932800,1667934300.0,1667934300.0,Lisbon Humberto Delgado Airport,Madeira Airport,,,,,,
13,S4,RZO,S48945,RZO8945,8945,OPO,LPPR,,,2022-11-08 19:20,2022-11-08 19:20,2022-11-08 19:26,2022-11-08 19:26,2022-11-08 19:26,2022-11-08 19:26,FNC,LPMA,,,,2022-11-08 21:15,2022-11-08 21:15,TP,1715.0,TP1715,active,115,,,,,1667942100,1667935200,1667935560.0,1667935560.0,Francisco de Sa Carneiro Airport,Madeira Airport,,,,,,
14,TP,TAP,TP1715,TAP1715,1715,OPO,LPPR,,,2022-11-08 19:20,2022-11-08 19:20,2022-11-08 19:26,2022-11-08 19:26,2022-11-08 19:26,2022-11-08 19:26,FNC,LPMA,,,,2022-11-08 21:15,2022-11-08 21:15,,,,active,115,,,,A320,1667942100,1667935200,1667935560.0,1667935560.0,Francisco de Sa Carneiro Airport,Madeira Airport,,,,,,
15,U2,EZY,U27605,EZY7605,7605,LIS,LPPT,1,,2022-11-08 18:55,2022-11-08 18:55,2022-11-08 20:26,2022-11-08 20:26,2022-11-08 20:26,2022-11-08 20:26,FNC,LPMA,,,,2022-11-08 20:40,2022-11-08 20:40,,,,active,105,82.0,91.0,82.0,,1667940000,1667933700,1667939160.0,1667939160.0,Lisbon Humberto Delgado Airport,Madeira Airport,2022-11-08 22:02,1667944920.0,2022-11-08 22:02,,,
16,FR,RYR,FR360,RYR360,360,MRS,LFML,2,,2022-11-08 19:40,2022-11-08 18:40,,,,,FNC,LPMA,,A,,2022-11-08 22:10,2022-11-08 22:10,,,,active,210,19.0,,19.0,B738,1667945400,1667932800,,,Marseille Provence Airport,Madeira Airport,2022-11-08 22:29,1667946540.0,2022-11-08 22:29,,,
17,AD,AZU,AD7355,AZU7355,7355,LIS,LPPT,1,,2022-11-08 21:10,2022-11-08 21:10,2022-11-08 22:15,2022-11-08 22:15,,,FNC,LPMA,,,,2022-11-08 22:55,2022-11-08 22:55,TP,1687.0,TP1687,scheduled,105,,,,,1667948100,1667941800,1667945700.0,,Lisbon Humberto Delgado Airport,Madeira Airport,,,,,,
18,EK,UAE,EK4777,UAE4777,4777,LIS,LPPT,1,,2022-11-08 21:10,2022-11-08 21:10,2022-11-08 22:15,2022-11-08 22:15,,,FNC,LPMA,,,,2022-11-08 22:55,2022-11-08 22:55,TP,1687.0,TP1687,scheduled,105,,,,,1667948100,1667941800,1667945700.0,,Lisbon Humberto Delgado Airport,Madeira Airport,,,,,,
19,LH,DLH,LH6952,DLH6952,6952,LIS,LPPT,1,,2022-11-08 21:10,2022-11-08 21:10,2022-11-08 22:15,2022-11-08 22:15,,,FNC,LPMA,,,,2022-11-08 22:55,2022-11-08 22:55,TP,1687.0,TP1687,scheduled,105,,,,,1667948100,1667941800,1667945700.0,,Lisbon Humberto Delgado Airport,Madeira Airport,,,,,,
20,S4,RZO,S48087,RZO8087,8087,LIS,LPPT,1,,2022-11-08 21:10,2022-11-08 21:10,2022-11-08 22:15,2022-11-08 22:15,,,FNC,LPMA,,,,2022-11-08 22:55,2022-11-08 22:55,TP,1687.0,TP1687,scheduled,105,,,,,1667948100,1667941800,1667945700.0,,Lisbon Humberto Delgado Airport,Madeira Airport,,,,,,
21,TP,TAP,TP1687,TAP1687,1687,LIS,LPPT,1,,2022-11-08 21:10,2022-11-08 21:10,2022-11-08 22:15,2022-11-08 22:15,,,FNC,LPMA,,,,2022-11-08 22:55,2022-11-08 22:55,,,,scheduled,105,,,,,1667948100,1667941800,1667945700.0,,Lisbon Humberto Delgado Airport,Madeira Airport,,,,,,
22,AD,AZU,AD7487,AZU7487,7487,LIS,LPPT,1,,2022-11-08 23:15,2022-11-08 23:15,,,,,FNC,LPMA,,,,2022-11-09 01:00,2022-11-09 01:00,TP,1693.0,TP1693,scheduled,105,,,,,1667955600,1667949300,,,Lisbon Humberto Delgado Airport,Madeira Airport,,,,,,
23,BT,BTI,BT5339,BTI5339,5339,LIS,LPPT,1,,2022-11-08 23:15,2022-11-08 23:15,,,,,FNC,LPMA,,,,2022-11-09 01:00,2022-11-09 01:00,TP,1693.0,TP1693,scheduled,105,,,,,1667955600,1667949300,,,Lisbon Humberto Delgado Airport,Madeira Airport,,,,,,
24,EK,UAE,EK4781,UAE4781,4781,LIS,LPPT,1,,2022-11-08 23:15,2022-11-08 23:15,,,,,FNC,LPMA,,,,2022-11-09 01:00,2022-11-09 01:00,TP,1693.0,TP1693,scheduled,105,,,,,1667955600,1667949300,,,Lisbon Humberto Delgado Airport,Madeira Airport,,,,,,
25,LH,DLH,LH6972,DLH6972,6972,LIS,LPPT,1,,2022-11-08 23:15,2022-11-08 23:15,,,,,FNC,LPMA,,,,2022-11-09 01:00,2022-11-09 01:00,TP,1693.0,TP1693,scheduled,105,,,,,1667955600,1667949300,,,Lisbon Humberto Delgado Airport,Madeira Airport,,,,,,
26,LO,LOT,LO4745,LOT4745,4745,LIS,LPPT,1,,2022-11-08 23:15,2022-11-08 23:15,,,,,FNC,LPMA,,,,2022-11-09 01:00,2022-11-09 01:00,TP,1693.0,TP1693,scheduled,105,,,,,1667955600,1667949300,,,Lisbon Humberto Delgado Airport,Madeira Airport,,,,,,
27,S4,RZO,S48015,RZO8015,8015,LIS,LPPT,1,,2022-11-08 23:15,2022-11-08 23:15,,,,,FNC,LPMA,,,,2022-11-09 01:00,2022-11-09 01:00,TP,1693.0,TP1693,scheduled,105,,,,,1667955600,1667949300,,,Lisbon Humberto Delgado Airport,Madeira Airport,,,,,,
28,TP,TAP,TP1693,TAP1693,1693,LIS,LPPT,1,,2022-11-08 23:15,2022-11-08 23:15,,,,,FNC,LPMA,,,,2022-11-09 01:00,2022-11-09 01:00,,,,scheduled,105,,,,,1667955600,1667949300,,,Lisbon Humberto Delgado Airport,Madeira Airport,,,,,,
29,AD,AZU,AD7486,AZU7486,7486,FNC,LPMA,T1,,2022-11-08 21:15,2022-11-08 21:15,,,,,LIS,LPPT,1.0,,,2022-11-08 22:55,2022-11-08 22:55,TP,1688.0,TP1688,scheduled,100,,,,,1667948100,1667942100,,,Madeira Airport,Lisbon Humberto Delgado Airport,,,,,,
30,S4,RZO,S48038,RZO8038,8038,FNC,LPMA,T1,,2022-11-08 21:15,2022-11-08 21:15,,,,,LIS,LPPT,1.0,,,2022-11-08 22:55,2022-11-08 22:55,TP,1688.0,TP1688,scheduled,100,,,,,1667948100,1667942100,,,Madeira Airport,Lisbon Humberto Delgado Airport,,,,,,
31,TP,TAP,TP1688,TAP1688,1688,FNC,LPMA,T1,,2022-11-08 21:15,2022-11-08 21:15,,,,,LIS,LPPT,1.0,,,2022-11-08 22:55,2022-11-08 22:55,,,,scheduled,100,,,,,1667948100,1667942100,,,Madeira Airport,Lisbon Humberto Delgado Airport,,,,,,
32,S4,RZO,S48014,RZO8014,8014,FNC,LPMA,T1,,2022-11-08 22:00,2022-11-08 22:00,,,,,OPO,LPPR,,,,2022-11-08 23:55,2022-11-08 23:55,TP,1712.0,TP1712,scheduled,115,,,,,1667951700,1667944800,,,Madeira Airport,Francisco de Sa Carneiro Airport,,,,,,
33,TP,TAP,TP1712,TAP1712,1712,FNC,LPMA,T1,,2022-11-08 22:00,2022-11-08 22:00,,,,,OPO,LPPR,,,,2022-11-08 23:55,2022-11-08 23:55,,,,scheduled,115,,,,,1667951700,1667944800,,,Madeira Airport,Francisco de Sa Carneiro Airport,,,,,,
34,U2,EZY,U27606,EZY7606,7606,FNC,LPMA,T1,,2022-11-08 21:10,2022-11-08 21:10,2022-11-08 22:35,2022-11-08 22:35,,,LIS,LPPT,1.0,,,2022-11-08 22:55,2022-11-08 22:55,,,,scheduled,105,85.0,85.0,79.0,,1667948100,1667941800,1667946900.0,,Madeira Airport,Lisbon Humberto Delgado Airport,2022-11-09 00:14,1667952840.0,2022-11-09 00:14,,,
35,AD,AZU,AD7281,AZU7281,7281,FNC,LPMA,,,2022-11-09 04:30,2022-11-09 04:30,,,,,LIS,LPPT,1.0,,,2022-11-09 06:10,2022-11-09 06:10,TP,1690.0,TP1690,scheduled,100,,,,,1667974200,1667968200,,,Madeira Airport,Lisbon Humberto Delgado Airport,,,,,,
36,EK,UAE,EK4776,UAE4776,4776,FNC,LPMA,,,2022-11-09 04:30,2022-11-09 04:30,,,,,LIS,LPPT,1.0,,,2022-11-09 06:10,2022-11-09 06:10,TP,1690.0,TP1690,scheduled,100,,,,,1667974200,1667968200,,,Madeira Airport,Lisbon Humberto Delgado Airport,,,,,,
37,JD,CBJ,JD5440,CBJ5440,5440,FNC,LPMA,,,2022-11-09 04:30,2022-11-09 04:30,,,,,LIS,LPPT,1.0,,,2022-11-09 06:10,2022-11-09 06:10,TP,1690.0,TP1690,scheduled,100,,,,,1667974200,1667968200,,,Madeira Airport,Lisbon Humberto Delgado Airport,,,,,,
38,LG,LGL,LG1978,LGL1978,1978,FNC,LPMA,,,2022-11-09 04:30,2022-11-09 04:30,,,,,LIS,LPPT,1.0,,,2022-11-09 06:10,2022-11-09 06:10,TP,1690.0,TP1690,scheduled,100,,,,,1667974200,1667968200,,,Madeira Airport,Lisbon Humberto Delgado Airport,,,,,,
39,LH,DLH,LH6963,DLH6963,6963,FNC,LPMA,,,2022-11-09 04:30,2022-11-09 04:30,,,,,LIS,LPPT,1.0,,,2022-11-09 06:10,2022-11-09 06:10,TP,1690.0,TP1690,scheduled,100,,,,,1667974200,1667968200,,,Madeira Airport,Lisbon Humberto Delgado Airport,,,,,,
40,S4,RZO,S48016,RZO8016,8016,FNC,LPMA,,,2022-11-09 04:30,2022-11-09 04:30,,,,,LIS,LPPT,1.0,,,2022-11-09 06:10,2022-11-09 06:10,TP,1690.0,TP1690,scheduled,100,,,,,1667974200,1667968200,,,Madeira Airport,Lisbon Humberto Delgado Airport,,,,,,
41,TP,TAP,TP1690,TAP1690,1690,FNC,LPMA,,,2022-11-09 04:30,2022-11-09 04:30,,,,,LIS,LPPT,1.0,,,2022-11-09 06:10,2022-11-09 06:10,,,,scheduled,100,,,,,1667974200,1667968200,,,Madeira Airport,Lisbon Humberto Delgado Airport,,,,,,
42,UA,UAL,UA6877,UAL6877,6877,FNC,LPMA,,,2022-11-09 04:30,2022-11-09 04:30,,,,,LIS,LPPT,1.0,,,2022-11-09 06:10,2022-11-09 06:10,TP,1690.0,TP1690,scheduled,100,,,,,1667974200,1667968200,,,Madeira Airport,Lisbon Humberto Delgado Airport,,,,,,
43,AD,AZU,AD7459,AZU7459,7459,LIS,LPPT,1,,2022-11-08 16:50,2022-11-08 16:50,2022-11-08 17:07,2022-11-08 17:07,2022-11-08 17:07,2022-11-08 17:07,PDL,LPPD,T1,,,2022-11-08 18:15,2022-11-08 19:15,TP,1867.0,TP1867,landed,145,,17.0,,,1667934900,1667926200,1667927220.0,1667927220.0,Lisbon Humberto Delgado Airport,Ponta Delgada-Joao Paulo II Airport,,,,,,
44,BT,BTI,BT5342,BTI5342,5342,LIS,LPPT,1,,2022-11-08 16:50,2022-11-08 16:50,2022-11-08 17:07,2022-11-08 17:07,2022-11-08 17:07,2022-11-08 17:07,PDL,LPPD,T1,,,2022-11-08 18:15,2022-11-08 19:15,TP,1867.0,TP1867,landed,145,,17.0,,,1667934900,1667926200,1667927220.0,1667927220.0,Lisbon Humberto Delgado Airport,Ponta Delgada-Joao Paulo II Airport,,,,,,
45,EK,UAE,EK4822,UAE4822,4822,LIS,LPPT,1,,2022-11-08 16:50,2022-11-08 16:50,2022-11-08 17:07,2022-11-08 17:07,2022-11-08 17:07,2022-11-08 17:07,PDL,LPPD,T1,,,2022-11-08 18:15,2022-11-08 19:15,TP,1867.0,TP1867,landed,145,,17.0,,,1667934900,1667926200,1667927220.0,1667927220.0,Lisbon Humberto Delgado Airport,Ponta Delgada-Joao Paulo II Airport,,,,,,
46,LH,DLH,LH6982,DLH6982,6982,LIS,LPPT,1,,2022-11-08 16:50,2022-11-08 16:50,2022-11-08 17:07,2022-11-08 17:07,2022-11-08 17:07,2022-11-08 17:07,PDL,LPPD,T1,,,2022-11-08 18:15,2022-11-08 19:15,TP,1867.0,TP1867,landed,145,,17.0,,,1667934900,1667926200,1667927220.0,1667927220.0,Lisbon Humberto Delgado Airport,Ponta Delgada-Joao Paulo II Airport,,,,,,
47,S4,RZO,S48277,RZO8277,8277,LIS,LPPT,1,,2022-11-08 16:50,2022-11-08 16:50,2022-11-08 17:07,2022-11-08 17:07,2022-11-08 17:07,2022-11-08 17:07,PDL,LPPD,T1,,,2022-11-08 18:15,2022-11-08 19:15,TP,1867.0,TP1867,landed,145,,17.0,,,1667934900,1667926200,1667927220.0,1667927220.0,Lisbon Humberto Delgado Airport,Ponta Delgada-Joao Paulo II Airport,,,,,,
48,SP,SAT,SP7447,SAT7447,7447,HOR,LPHR,T1,,2022-11-08 17:35,2022-11-08 18:35,2022-11-08 17:25,2022-11-08 18:25,2022-11-08 17:25,2022-11-08 18:25,PDL,LPPD,T1,,,2022-11-08 18:30,2022-11-08 19:30,,,,landed,55,,,,,1667935800,1667932500,1667931900.0,1667931900.0,Horta Airport,Ponta Delgada-Joao Paulo II Airport,2022-11-08 18:15,1667934900.0,2022-11-08 19:15,2022-11-08 18:15,1667934900.0,2022-11-08 19:15
49,TK,THY,TK8108,THY8108,8108,LIS,LPPT,1,,2022-11-08 16:50,2022-11-08 16:50,2022-11-08 17:07,2022-11-08 17:07,2022-11-08 17:07,2022-11-08 17:07,PDL,LPPD,T1,,,2022-11-08 18:15,2022-11-08 19:15,TP,1867.0,TP1867,landed,145,,17.0,,,1667934900,1667926200,1667927220.0,1667927220.0,Lisbon Humberto Delgado Airport,Ponta Delgada-Joao Paulo II Airport,,,,,,
50,TP,TAP,TP1867,TAP1867,1867,LIS,LPPT,1,,2022-11-08 16:50,2022-11-08 16:50,2022-11-08 17:07,2022-11-08 17:07,2022-11-08 17:07,2022-11-08 17:07,PDL,LPPD,T1,,,2022-11-08 18:15,2022-11-08 19:15,,,,landed,145,,17.0,,,1667934900,1667926200,1667927220.0,1667927220.0,Lisbon Humberto Delgado Airport,Ponta Delgada-Joao Paulo II Airport,,,,,,
51,SP,SAT,SP407,SAT407,407,TER,LPLA,,,2022-11-08 17:45,2022-11-08 18:45,2022-11-08 18:00,2022-11-08 19:00,2022-11-08 18:00,2022-11-08 19:00,PDL,LPPD,T1,,,2022-11-08 18:30,2022-11-08 19:30,,,,landed,45,15.0,15.0,15.0,,1667935800,1667933100,1667934000.0,1667934000.0,Lajes Field,Ponta Delgada-Joao Paulo II Airport,2022-11-08 18:45,1667936700.0,2022-11-08 19:45,2022-11-08 18:45,1667936700.0,2022-11-08 19:45
52,SP,SAT,SP106,SAT106,106,SMA,LPAZ,,,2022-11-08 18:55,2022-11-08 19:55,2022-11-08 18:50,2022-11-08 19:50,2022-11-08 18:50,2022-11-08 19:50,PDL,LPPD,T1,,,2022-11-08 19:25,2022-11-08 20:25,,,,landed,30,,,,DH8D,1667939100,1667937300,1667937000.0,1667937000.0,Santa Maria Airport,Ponta Delgada-Joao Paulo II Airport,2022-11-08 19:20,1667938800.0,2022-11-08 20:20,2022-11-08 19:20,1667938800.0,2022-11-08 20:20
53,AF,AFR,AF9613,AFR9613,9613,LIS,LPPT,1,,2022-11-08 17:50,2022-11-08 17:50,2022-11-08 18:15,2022-11-08 18:15,2022-11-08 18:15,2022-11-08 18:15,PDL,LPPD,T1,,,2022-11-08 19:15,2022-11-08 20:15,S4,127.0,S4127,landed,145,25.0,25.0,25.0,,1667938500,1667929800,1667931300.0,1667931300.0,Lisbon Humberto Delgado Airport,Ponta Delgada-Joao Paulo II Airport,2022-11-08 19:40,1667940000.0,2022-11-08 20:40,2022-11-08 19:40,1667940000.0,2022-11-08 20:40
54,S4,RZO,S4127,RZO127,127,LIS,LPPT,1,,2022-11-08 17:50,2022-11-08 17:50,2022-11-08 18:15,2022-11-08 18:15,2022-11-08 18:15,2022-11-08 18:15,PDL,LPPD,T1,,,2022-11-08 19:15,2022-11-08 20:15,,,,landed,145,25.0,25.0,25.0,,1667938500,1667929800,1667931300.0,1667931300.0,Lisbon Humberto Delgado Airport,Ponta Delgada-Joao Paulo II Airport,2022-11-08 19:40,1667940000.0,2022-11-08 20:40,2022-11-08 19:40,1667940000.0,2022-11-08 20:40
55,TP,TAP,TP6623,TAP6623,6623,LIS,LPPT,1,,2022-11-08 17:50,2022-11-08 17:50,2022-11-08 18:15,2022-11-08 18:15,2022-11-08 18:15,2022-11-08 18:15,PDL,LPPD,T1,,,2022-11-08 19:15,2022-11-08 20:15,S4,127.0,S4127,landed,145,25.0,25.0,25.0,,1667938500,1667929800,1667931300.0,1667931300.0,Lisbon Humberto Delgado Airport,Ponta Delgada-Joao Paulo II Airport,2022-11-08 19:40,1667940000.0,2022-11-08 20:40,2022-11-08 19:40,1667940000.0,2022-11-08 20:40
56,FR,RYR,FR6482,RYR6482,6482,LIS,LPPT,2,,2022-11-08 17:50,2022-11-08 17:50,2022-11-08 18:42,2022-11-08 18:42,2022-11-08 18:42,2022-11-08 18:42,PDL,LPPD,T1,204.0,,2022-11-08 19:15,2022-11-08 20:15,,,,landed,145,68.0,52.0,68.0,,1667938500,1667929800,1667932920.0,1667932920.0,Lisbon Humberto Delgado Airport,Ponta Delgada-Joao Paulo II Airport,2022-11-08 20:23,1667942580.0,2022-11-08 21:23,,,
57,AD,AZU,AD7457,AZU7457,7457,LIS,LPPT,1,,2022-11-08 22:20,2022-11-08 22:20,,,,,PDL,LPPD,T1,,,2022-11-08 23:45,2022-11-09 00:45,TP,1865.0,TP1865,scheduled,145,,,,,1667954700,1667946000,,,Lisbon Humberto Delgado Airport,Ponta Delgada-Joao Paulo II Airport,,,,,,
58,EK,UAE,EK4820,UAE4820,4820,LIS,LPPT,1,,2022-11-08 22:20,2022-11-08 22:20,,,,,PDL,LPPD,T1,,,2022-11-08 23:45,2022-11-09 00:45,TP,1865.0,TP1865,scheduled,145,,,,,1667954700,1667946000,,,Lisbon Humberto Delgado Airport,Ponta Delgada-Joao Paulo II Airport,,,,,,
59,LH,DLH,LH6986,DLH6986,6986,LIS,LPPT,1,,2022-11-08 22:20,2022-11-08 22:20,,,,,PDL,LPPD,T1,,,2022-11-08 23:45,2022-11-09 00:45,TP,1865.0,TP1865,scheduled,145,,,,,1667954700,1667946000,,,Lisbon Humberto Delgado Airport,Ponta Delgada-Joao Paulo II Airport,,,,,,
60,S4,RZO,S48275,RZO8275,8275,LIS,LPPT,1,,2022-11-08 22:20,2022-11-08 22:20,,,,,PDL,LPPD,T1,,,2022-11-08 23:45,2022-11-09 00:45,TP,1865.0,TP1865,scheduled,145,,,,,1667954700,1667946000,,,Lisbon Humberto Delgado Airport,Ponta Delgada-Joao Paulo II Airport,,,,,,
61,TK,THY,TK8114,THY8114,8114,LIS,LPPT,1,,2022-11-08 22:20,2022-11-08 22:20,,,,,PDL,LPPD,T1,,,2022-11-08 23:45,2022-11-09 00:45,TP,1865.0,TP1865,scheduled,145,,,,,1667954700,1667946000,,,Lisbon Humberto Delgado Airport,Ponta Delgada-Joao Paulo II Airport,,,,,,
62,TP,TAP,TP1865,TAP1865,1865,LIS,LPPT,1,,2022-11-08 22:20,2022-11-08 22:20,,,,,PDL,LPPD,T1,,,2022-11-08 23:45,2022-11-09 00:45,,,,scheduled,145,,,,,1667954700,1667946000,,,Lisbon Humberto Delgado Airport,Ponta Delgada-Joao Paulo II Airport,,,,,,
63,NI,PGA,NI1866,PGA1866,1866,PDL,LPPD,T1,,2022-11-08 18:45,2022-11-08 19:45,2022-11-08 18:46,2022-11-08 19:46,2022-11-08 18:46,2022-11-08 19:46,OPO,LPPR,,,,2022-11-08 22:30,2022-11-08 22:30,,,,active,165,,,,,1667946600,1667936700,1667936760.0,1667936760.0,Ponta Delgada-Joao Paulo II Airport,Francisco de Sa Carneiro Airport,,,,,,
64,S4,RZO,S48276,RZO8276,8276,PDL,LPPD,T1,,2022-11-08 18:45,2022-11-08 19:45,2022-11-08 18:46,2022-11-08 19:46,2022-11-08 18:46,2022-11-08 19:46,OPO,LPPR,,,,2022-11-08 22:30,2022-11-08 22:30,NI,1866.0,NI1866,active,165,,,,,1667946600,1667936700,1667936760.0,1667936760.0,Ponta Delgada-Joao Paulo II Airport,Francisco de Sa Carneiro Airport,,,,,,
65,TP,TAP,TP1866,TAP1866,1866,PDL,LPPD,T1,,2022-11-08 18:45,2022-11-08 19:45,2022-11-08 18:46,2022-11-08 19:46,2022-11-08 18:46,2022-11-08 19:46,OPO,LPPR,,,,2022-11-08 22:30,2022-11-08 22:30,NI,1866.0,NI1866,active,165,,,,E190,1667946600,1667936700,1667936760.0,1667936760.0,Ponta Delgada-Joao Paulo II Airport,Francisco de Sa Carneiro Airport,,,,,,
66,AD,AZU,AD7456,AZU7456,7456,PDL,LPPD,T1,,2022-11-08 19:10,2022-11-08 20:10,2022-11-08 19:22,2022-11-08 20:22,2022-11-08 19:22,2022-11-08 20:22,LIS,LPPT,1.0,,,2022-11-08 22:25,2022-11-08 22:25,TP,1860.0,TP1860,active,135,,,,,1667946300,1667938200,1667938920.0,1667938920.0,Ponta Delgada-Joao Paulo II Airport,Lisbon Humberto Delgado Airport,,,,,,
67,S4,RZO,S48270,RZO8270,8270,PDL,LPPD,T1,,2022-11-08 19:10,2022-11-08 20:10,2022-11-08 19:22,2022-11-08 20:22,2022-11-08 19:22,2022-11-08 20:22,LIS,LPPT,1.0,,,2022-11-08 22:25,2022-11-08 22:25,TP,1860.0,TP1860,active,135,,,,,1667946300,1667938200,1667938920.0,1667938920.0,Ponta Delgada-Joao Paulo II Airport,Lisbon Humberto Delgado Airport,,,,,,
